ID,Age,Age_Group,Experience,Income,Income_Group,ZIP_Code,Family,CCAvg,Spending_Level,Education,Education_Level,Mortgage,Mortgage_Category,Personal_Loan,Personal_Loan_Status,Securities_Account,CD_Account,CD_Account_Status,Online,CreditCard
840,39,Middle Age,15,79,Middle Income,92646,4,2.4,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
841,27,Young,3,94,Middle Income,92373,2,0.2,Low,1,undergraduate,310,High Mortgage,0,Rejected,0,0,No,0,1
842,57,Senior,33,121,High Income,94542,1,4.3,Middle,1,undergraduate,0,No Mortgage,0,Rejected,1,0,No,0,0
843,34,Middle Age,10,54,Middle Income,92101,3,2,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
844,64,Senior,39,73,Middle Income,94720,3,2.4,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
845,47,Middle Age,23,71,Middle Income,95762,1,0.8,Low,3,professional,127,Low Mortgage,0,Rejected,0,0,No,1,0
846,44,Middle Age,17,29,Low Income,94706,3,1,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,1
847,51,Senior,27,93,Middle Income,92154,1,2.7,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
848,40,Middle Age,14,73,Middle Income,94539,1,1.5,Low,3,professional,252,High Mortgage,0,Rejected,0,0,No,1,0
849,57,Senior,32,19,Low Income,94720,4,0.9,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
850,33,Middle Age,8,58,Middle Income,94305,2,0.1,Low,1,undergraduate,0,No Mortgage,0,Rejected,1,1,Yes,1,1
851,46,Middle Age,20,39,Low Income,95054,1,0.2,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
852,41,Middle Age,16,23,Low Income,94521,2,1.4,Low,2,graduate,0,No Mortgage,0,Rejected,1,0,No,1,0
853,33,Middle Age,7,29,Low Income,92064,1,0.6,Low,3,professional,127,Low Mortgage,0,Rejected,0,0,No,0,1
854,27,Young,2,155,High Income,95138,1,0.8,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
855,52,Senior,28,90,Middle Income,95814,1,2.6,Middle,2,graduate,0,No Mortgage,0,Rejected,1,0,No,1,0
856,59,Senior,33,113,High Income,92152,2,2,Middle,1,undergraduate,77,Low Mortgage,0,Rejected,0,0,No,1,0
857,62,Senior,38,42,Low Income,94025,1,1.8,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,0
858,49,Middle Age,25,30,Low Income,95616,4,0.2,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,1,Yes,1,1
859,45,Middle Age,19,19,Low Income,94720,3,0.5,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
860,63,Senior,37,124,High Income,92182,3,5,High,2,graduate,170,High Mortgage,1,Accepted,0,0,No,0,0
861,57,Senior,31,30,Low Income,95841,2,0.7,Low,2,graduate,145,Low Mortgage,0,Rejected,0,0,No,0,0
862,60,Senior,30,28,Low Income,92354,1,1.5,Low,3,professional,124,Low Mortgage,0,Rejected,1,0,No,1,0
863,50,Senior,23,15,Low Income,94025,2,1,Low,2,graduate,101,Low Mortgage,0,Rejected,0,0,No,0,0
864,54,Senior,30,70,Middle Income,90095,1,1.6,Low,3,professional,265,High Mortgage,0,Rejected,0,0,No,0,0
865,28,Young,2,10,Low Income,94080,1,0.1,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
866,60,Senior,34,22,Low Income,92037,3,0.3,Low,3,professional,139,Low Mortgage,0,Rejected,0,0,No,1,1
867,44,Middle Age,20,70,Middle Income,94611,4,1.9,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
868,61,Senior,35,61,Middle Income,94708,1,1.6,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
869,40,Middle Age,15,161,High Income,94596,2,3.3,Middle,1,undergraduate,0,No Mortgage,0,Rejected,1,0,No,0,1
870,54,Senior,30,29,Low Income,93014,2,0.8,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,1
871,43,Middle Age,19,35,Low Income,92106,3,0.5,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
872,54,Senior,28,48,Low Income,96091,4,2.8,Middle,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
873,32,Middle Age,7,44,Low Income,90095,4,0.8,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
874,24,Young,0,88,Middle Income,90740,3,0.8,Low,1,undergraduate,134,Low Mortgage,0,Rejected,0,0,No,0,0
875,30,Middle Age,4,40,Low Income,92056,4,2.1,Middle,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,1
876,61,Senior,36,21,Low Income,95616,4,0.4,Low,2,graduate,123,Low Mortgage,0,Rejected,0,0,No,0,0
877,40,Middle Age,14,58,Middle Income,94025,2,2.8,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
878,35,Middle Age,11,59,Middle Income,95123,4,0.1,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,0
879,33,Middle Age,3,74,Middle Income,95616,4,4,Middle,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,0
880,63,Senior,37,84,Middle Income,91768,4,1.9,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
881,57,Senior,31,58,Middle Income,91604,1,0.2,Low,1,undergraduate,177,High Mortgage,0,Rejected,0,0,No,1,0
882,44,Middle Age,19,154,High Income,92116,2,8.8,High,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
883,51,Senior,25,185,High Income,94117,1,1.7,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
884,51,Senior,26,78,Middle Income,92703,1,1.2,Low,1,undergraduate,305,High Mortgage,0,Rejected,0,0,No,1,0
885,38,Middle Age,13,55,Middle Income,91709,2,1.1,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
886,31,Middle Age,5,30,Low Income,94304,4,0.3,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
887,54,Senior,29,74,Middle Income,93907,3,2,Middle,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,0
888,41,Middle Age,16,118,High Income,94720,2,3.3,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
889,57,Senior,33,182,High Income,94114,2,3.3,Middle,3,professional,372,High Mortgage,1,Accepted,0,0,No,0,0
890,24,Young,2,82,Middle Income,91103,2,1.6,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,1
891,55,Senior,29,29,Low Income,92780,4,1.5,Low,3,professional,79,Low Mortgage,0,Rejected,0,0,No,1,0
892,32,Middle Age,6,120,High Income,94102,4,5.4,High,1,undergraduate,301,High Mortgage,1,Accepted,0,1,Yes,1,1
893,38,Middle Age,12,53,Middle Income,95616,2,2.4,Middle,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
894,58,Senior,32,43,Low Income,93943,3,1.4,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,1
895,29,Young,4,59,Middle Income,95064,4,2.2,Middle,1,undergraduate,232,High Mortgage,0,Rejected,0,0,No,1,1
896,43,Middle Age,17,84,Middle Income,94608,4,2.6,Middle,3,professional,289,High Mortgage,0,Rejected,1,1,Yes,1,1
897,50,Senior,24,161,High Income,95133,3,3.4,Middle,1,undergraduate,212,High Mortgage,1,Accepted,0,0,No,1,0
898,62,Senior,37,21,Low Income,92691,4,0.4,Low,2,graduate,137,Low Mortgage,0,Rejected,0,0,No,1,1
899,57,Senior,32,63,Middle Income,94111,4,0.7,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
900,30,Middle Age,3,172,High Income,91302,3,3.4,Middle,2,graduate,0,No Mortgage,1,Accepted,0,0,No,0,1
901,30,Middle Age,4,51,Middle Income,94709,4,0.2,Low,1,undergraduate,172,High Mortgage,0,Rejected,0,0,No,0,1
902,57,Senior,33,24,Low Income,95616,4,0.7,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
903,57,Senior,33,95,Middle Income,95054,2,1.6,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
904,43,Middle Age,18,59,Middle Income,90048,1,2.4,Middle,1,undergraduate,250,High Mortgage,0,Rejected,0,0,No,1,0
905,28,Young,2,51,Middle Income,90503,4,1.8,Low,2,graduate,0,No Mortgage,0,Rejected,1,0,No,0,0
906,46,Middle Age,22,28,Low Income,94720,1,1,Low,1,undergraduate,84,Low Mortgage,0,Rejected,0,0,No,1,1
907,29,Young,3,154,High Income,94720,2,2,Middle,1,undergraduate,130,Low Mortgage,0,Rejected,0,0,No,0,0
908,64,Senior,40,15,Low Income,91711,2,0.3,Low,3,professional,115,Low Mortgage,0,Rejected,0,0,No,1,1
909,66,Senior,36,55,Middle Income,93023,4,1.67,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,1
910,23,Young,1,149,High Income,91709,1,6.33,High,1,undergraduate,305,High Mortgage,0,Rejected,0,0,No,0,1
911,60,Senior,36,79,Middle Income,92120,1,1.8,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,1
912,47,Middle Age,21,68,Middle Income,94538,4,2.6,Middle,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,0
913,35,Middle Age,10,78,Middle Income,94105,1,2.6,Middle,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
914,57,Senior,32,34,Low Income,92507,2,2,Middle,2,graduate,0,No Mortgage,0,Rejected,1,0,No,0,0
915,65,Senior,41,195,High Income,91711,3,0.4,Low,1,undergraduate,0,No Mortgage,1,Accepted,1,1,Yes,0,1
916,53,Senior,28,184,High Income,94550,1,8.1,High,1,undergraduate,303,High Mortgage,0,Rejected,0,0,No,1,0
917,44,Middle Age,20,85,Middle Income,92192,2,3.2,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
918,45,Middle Age,20,200,High Income,90405,2,8.8,High,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,1
919,41,Middle Age,16,64,Middle Income,92325,3,0.5,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,0
920,51,Senior,27,88,Middle Income,91116,1,2.6,Middle,2,graduate,0,No Mortgage,0,Rejected,1,0,No,0,1
921,27,Young,1,42,Low Income,94501,3,2.4,Middle,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,0
922,31,Middle Age,5,91,Middle Income,92096,3,1.6,Low,1,undergraduate,126,Low Mortgage,0,Rejected,0,0,No,1,1
923,32,Middle Age,6,38,Low Income,92868,1,0.3,Low,1,undergraduate,0,No Mortgage,0,Rejected,1,1,Yes,1,0
924,55,Senior,30,28,Low Income,95123,1,1.5,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,0
925,55,Senior,30,32,Low Income,91330,4,0.1,Low,3,professional,0,No Mortgage,0,Rejected,1,0,No,0,0
926,42,Middle Age,18,31,Low Income,94720,1,0.3,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,1
927,33,Middle Age,9,22,Low Income,93940,4,0.4,Low,2,graduate,103,Low Mortgage,0,Rejected,0,0,No,1,0
928,65,Senior,40,95,Middle Income,95014,3,3.7,Middle,2,graduate,138,Low Mortgage,1,Accepted,0,0,No,0,1
929,35,Middle Age,10,74,Middle Income,90638,4,1.3,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
930,55,Senior,30,22,Low Income,92121,1,1.5,Low,2,graduate,91,Low Mortgage,0,Rejected,0,0,No,0,1
931,28,Young,4,43,Low Income,92103,3,0.1,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
932,27,Young,3,43,Low Income,91302,1,1,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
933,51,Senior,27,112,High Income,94720,3,1.8,Low,2,graduate,0,No Mortgage,0,Rejected,1,1,Yes,1,1
934,50,Senior,23,9,Low Income,92064,2,1,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
935,58,Senior,33,81,Middle Income,91320,2,0,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
936,46,Middle Age,20,131,High Income,95929,1,5.7,High,1,undergraduate,256,High Mortgage,0,Rejected,0,0,No,0,1
937,62,Senior,32,19,Low Income,92109,1,1.5,Low,3,professional,0,No Mortgage,0,Rejected,1,0,No,0,0
938,38,Middle Age,13,62,Middle Income,92093,3,0.7,Low,2,graduate,0,No Mortgage,0,Rejected,1,0,No,1,0
939,62,Senior,37,19,Low Income,95818,4,0.4,Low,2,graduate,124,Low Mortgage,0,Rejected,1,0,No,0,0
940,56,Senior,32,8,Low Income,93943,2,0.3,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,1
941,61,Senior,36,193,High Income,94303,1,4.7,Middle,3,professional,203,High Mortgage,1,Accepted,0,0,No,1,0
942,38,Middle Age,13,129,High Income,92093,4,4.4,Middle,1,undergraduate,140,Low Mortgage,1,Accepted,0,0,No,0,0
943,55,Senior,29,30,Low Income,91320,4,0.7,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,1
944,30,Middle Age,4,80,Middle Income,94701,4,1.8,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,0
945,41,Middle Age,15,22,Low Income,90503,4,1.5,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,1
946,57,Senior,32,33,Low Income,91745,1,1.5,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
947,36,Middle Age,11,64,Middle Income,91355,4,2.1,Middle,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,0
948,55,Senior,29,60,Middle Income,94305,3,2.2,Middle,3,professional,84,Low Mortgage,0,Rejected,0,0,No,1,0
949,30,Middle Age,4,81,Middle Income,92037,1,2.9,Middle,3,professional,259,High Mortgage,0,Rejected,0,0,No,1,1
950,40,Middle Age,16,45,Low Income,94720,3,0.6,Low,2,graduate,204,High Mortgage,0,Rejected,0,0,No,1,0
951,32,Middle Age,6,112,High Income,95054,4,1.8,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
952,59,Senior,34,83,Middle Income,94105,2,3.4,Middle,3,professional,0,No Mortgage,1,Accepted,0,0,No,1,0
953,44,Middle Age,20,180,High Income,93943,2,7.6,High,1,undergraduate,524,High Mortgage,0,Rejected,0,0,No,0,1
954,51,Senior,26,28,Low Income,92130,4,0.2,Low,2,graduate,0,No Mortgage,0,Rejected,1,0,No,1,0
955,37,Middle Age,12,169,High Income,91107,2,5.2,High,3,professional,249,High Mortgage,1,Accepted,0,0,No,1,0
956,59,Senior,35,14,Low Income,90840,4,0.7,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
957,37,Middle Age,11,43,Low Income,90250,1,2,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
958,56,Senior,32,88,Middle Income,94309,2,0.3,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
959,55,Senior,29,78,Middle Income,90747,4,2.6,Middle,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,1
960,49,Middle Age,24,68,Middle Income,94143,1,0.2,Low,2,graduate,163,High Mortgage,0,Rejected,0,0,No,0,0
961,46,Middle Age,22,144,High Income,93611,2,3.3,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,1
962,35,Middle Age,9,30,Low Income,94114,4,1,Low,1,undergraduate,163,High Mortgage,0,Rejected,0,0,No,1,0
963,47,Middle Age,21,120,High Income,95833,1,0,Low,1,undergraduate,135,Low Mortgage,0,Rejected,0,0,No,0,0
964,39,Middle Age,14,24,Low Income,94305,2,0.3,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,0
965,27,Young,1,78,Middle Income,92037,4,2.3,Middle,3,professional,157,High Mortgage,0,Rejected,1,0,No,1,0
966,62,Senior,36,135,High Income,94301,2,5.2,High,2,graduate,0,No Mortgage,1,Accepted,0,0,No,1,0
967,57,Senior,32,44,Low Income,91605,2,1.6,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,0
968,55,Senior,30,73,Middle Income,92675,4,3.8,Middle,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
969,55,Senior,31,90,Middle Income,92868,1,2.7,Middle,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,1
970,41,Middle Age,15,58,Middle Income,94704,3,0.5,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
971,57,Senior,32,75,Middle Income,94928,2,3.7,Middle,1,undergraduate,236,High Mortgage,0,Rejected,0,0,No,1,0
972,43,Middle Age,19,174,High Income,92028,3,1.7,Low,3,professional,231,High Mortgage,1,Accepted,0,1,Yes,1,1
973,40,Middle Age,16,50,Middle Income,92093,2,1.7,Low,1,undergraduate,174,High Mortgage,0,Rejected,0,0,No,0,0
974,43,Middle Age,18,85,Middle Income,92703,1,4,Middle,3,professional,287,High Mortgage,0,Rejected,0,0,No,1,0
975,63,Senior,38,54,Middle Income,90401,3,2.2,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
976,63,Senior,38,83,Middle Income,92122,2,3.4,Middle,1,undergraduate,0,No Mortgage,1,Accepted,0,0,No,0,0
977,54,Senior,30,24,Low Income,94109,4,0.2,Low,1,undergraduate,0,No Mortgage,0,Rejected,1,0,No,0,0
978,54,Senior,30,45,Low Income,95134,4,1.1,Low,2,graduate,205,High Mortgage,0,Rejected,0,0,No,1,0
979,52,Senior,26,68,Middle Income,92068,1,0.8,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,1
980,50,Senior,26,48,Low Income,94720,4,0.1,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,1
981,38,Middle Age,13,114,High Income,92697,1,1,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,1
982,36,Middle Age,12,142,High Income,90064,3,2.3,Middle,2,graduate,0,No Mortgage,1,Accepted,0,1,Yes,1,1
983,58,Senior,33,52,Middle Income,94402,3,0.5,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,1
984,46,Middle Age,22,142,High Income,92220,2,3.3,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
985,50,Senior,25,15,Low Income,92173,1,0.4,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,0
986,46,Middle Age,22,118,High Income,92120,1,4.7,Middle,1,undergraduate,159,High Mortgage,0,Rejected,0,0,No,0,1
987,53,Senior,27,101,High Income,90245,4,4.9,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
988,62,Senior,36,84,Middle Income,94609,2,2.8,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
989,63,Senior,39,32,Low Income,94998,1,1.9,Low,2,graduate,100,Low Mortgage,0,Rejected,0,0,No,0,0
990,42,Middle Age,16,64,Middle Income,94607,3,0.5,Low,3,professional,247,High Mortgage,0,Rejected,0,0,No,0,0
991,34,Middle Age,10,81,Middle Income,94002,4,3.4,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
992,40,Middle Age,14,28,Low Income,94025,4,1.5,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,1
993,34,Middle Age,9,93,Middle Income,94608,1,0,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
994,41,Middle Age,15,185,High Income,91775,1,3.6,Middle,2,graduate,0,No Mortgage,1,Accepted,0,0,No,0,0
995,32,Middle Age,8,42,Low Income,90650,1,1.8,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,0
996,28,Young,3,45,Low Income,94305,2,1.6,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,1
997,33,Middle Age,6,49,Low Income,92037,2,1.67,Low,2,graduate,214,High Mortgage,0,Rejected,0,0,No,0,0
998,46,Middle Age,20,69,Middle Income,92780,3,2.1,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
999,52,Senior,27,94,Middle Income,93106,1,2.8,Middle,2,graduate,333,High Mortgage,0,Rejected,0,0,No,1,0
1000,60,Senior,35,18,Low Income,92120,1,1.5,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,1
1001,59,Senior,35,8,Low Income,92691,4,0.7,Low,1,undergraduate,91,Low Mortgage,0,Rejected,1,0,No,0,0
1002,57,Senior,32,55,Middle Income,90717,4,2.1,Middle,1,undergraduate,108,Low Mortgage,0,Rejected,0,0,No,1,0
1003,46,Middle Age,20,85,Middle Income,95617,2,0.4,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,0
1004,25,Young,1,62,Middle Income,94720,4,0,Low,1,undergraduate,229,High Mortgage,0,Rejected,0,0,No,1,0
1005,53,Senior,23,65,Middle Income,95054,4,2,Middle,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
1006,38,Middle Age,12,138,High Income,95112,2,0,Low,1,undergraduate,0,No Mortgage,0,Rejected,1,0,No,1,0
1007,63,Senior,38,103,High Income,91103,1,2.5,Middle,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
1008,44,Middle Age,19,99,Middle Income,95064,3,3.5,Middle,3,professional,357,High Mortgage,1,Accepted,0,0,No,0,0
1009,50,Senior,24,152,High Income,92220,1,7.3,High,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
1010,28,Young,3,25,Low Income,91330,2,0.9,Low,3,professional,140,Low Mortgage,0,Rejected,0,0,No,1,0
1011,27,Young,3,98,Middle Income,95616,2,2.5,Middle,1,undergraduate,361,High Mortgage,0,Rejected,1,1,Yes,1,1
1012,52,Senior,27,39,Low Income,94304,2,0.7,Low,2,graduate,166,High Mortgage,0,Rejected,0,0,No,1,0
1013,50,Senior,25,40,Low Income,95820,1,1.3,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,1
1014,39,Middle Age,13,58,Middle Income,94551,3,2.1,Middle,1,undergraduate,169,High Mortgage,0,Rejected,0,0,No,1,0
1015,50,Senior,26,192,High Income,90245,2,1.8,Low,3,professional,301,High Mortgage,1,Accepted,0,1,Yes,1,1
1016,60,Senior,34,62,Middle Income,94303,1,0.8,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,0
1017,30,Middle Age,5,69,Middle Income,94720,1,0.8,Low,2,graduate,0,No Mortgage,0,Rejected,1,0,No,1,0
1018,31,Middle Age,5,40,Low Income,94305,4,1.3,Low,3,professional,170,High Mortgage,0,Rejected,0,0,No,0,0
1019,39,Middle Age,15,61,Middle Income,90018,2,0.6,Low,3,professional,127,Low Mortgage,0,Rejected,0,0,No,0,0
1020,29,Young,3,30,Low Income,91745,4,0.3,Low,2,graduate,157,High Mortgage,0,Rejected,0,0,No,0,0
1021,54,Senior,29,29,Low Income,90071,1,1.5,Low,2,graduate,97,Low Mortgage,0,Rejected,0,0,No,1,0
1022,35,Middle Age,8,41,Low Income,92612,2,1,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,1
1023,27,Young,3,118,High Income,95605,1,3.3,Middle,2,graduate,0,No Mortgage,1,Accepted,0,0,No,1,0
1024,45,Middle Age,20,109,High Income,94117,1,7,High,1,undergraduate,366,High Mortgage,0,Rejected,0,0,No,1,0
1025,58,Senior,33,122,High Income,93711,4,0.2,Low,2,graduate,0,No Mortgage,1,Accepted,0,1,Yes,1,0
1026,62,Senior,37,50,Middle Income,94545,3,1.5,Low,1,undergraduate,169,High Mortgage,0,Rejected,0,0,No,1,0
1027,28,Young,4,43,Low Income,95616,3,0.1,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
1028,32,Middle Age,7,108,High Income,94550,1,4.6,Middle,1,undergraduate,0,No Mortgage,0,Rejected,1,0,No,0,0
1029,29,Young,4,110,High Income,92096,4,2.5,Middle,3,professional,0,No Mortgage,1,Accepted,0,0,No,0,0
1030,41,Middle Age,17,20,Low Income,94720,1,1.4,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
1031,61,Senior,35,112,High Income,90024,4,1.7,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,1
1032,56,Senior,32,25,Low Income,95403,1,0.1,Low,2,graduate,136,Low Mortgage,0,Rejected,0,0,No,1,0
1033,37,Middle Age,12,42,Low Income,94720,3,0.7,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,1
1034,60,Senior,34,29,Low Income,95973,2,0.3,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
1035,49,Middle Age,23,84,Middle Income,90095,3,2.1,Middle,1,undergraduate,134,Low Mortgage,0,Rejected,1,0,No,1,0
1036,43,Middle Age,17,81,Middle Income,94720,4,2.6,Middle,3,professional,0,No Mortgage,0,Rejected,1,0,No,1,0
1037,53,Senior,28,55,Middle Income,94720,4,0.9,Low,1,undergraduate,119,Low Mortgage,0,Rejected,0,0,No,1,1
1038,35,Middle Age,11,40,Low Income,93106,1,2.4,Middle,2,graduate,0,No Mortgage,0,Rejected,1,0,No,1,0
1039,56,Senior,30,145,High Income,95831,4,5.7,High,2,graduate,0,No Mortgage,1,Accepted,0,1,Yes,1,1
1040,41,Middle Age,16,175,High Income,94304,2,1.1,Low,3,professional,0,No Mortgage,1,Accepted,0,0,No,1,0
1041,36,Middle Age,6,78,Middle Income,91107,4,1.8,Low,3,professional,163,High Mortgage,0,Rejected,0,0,No,0,0
1042,56,Senior,32,51,Middle Income,92780,4,1.5,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,0,0
1043,64,Senior,34,50,Middle Income,95616,4,1.67,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
1044,51,Senior,27,21,Low Income,95630,3,0.4,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
1045,49,Middle Age,24,79,Middle Income,95827,1,0.2,Low,2,graduate,83,Low Mortgage,0,Rejected,0,0,No,1,1
1046,43,Middle Age,18,84,Middle Income,92096,1,4,Middle,3,professional,0,No Mortgage,0,Rejected,0,0,No,0,0
1047,51,Senior,26,34,Low Income,94105,4,0.4,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,0
1048,55,Senior,31,73,Middle Income,94143,4,1.6,Low,2,graduate,0,No Mortgage,0,Rejected,0,0,No,0,0
1049,62,Senior,37,90,Middle Income,95747,3,0.5,Low,1,undergraduate,0,No Mortgage,0,Rejected,0,0,No,1,0
1050,35,Middle Age,10,23,Low Income,94501,4,0.2,Low,3,professional,0,No Mortgage,0,Rejected,0,0,No,1,0
1051,53,Senior,27,145,High Income,90095,2,6.1,High,3,professional,294,High Mortgage,1,Accepted,0,1,Yes,1,1
1052,33,Middle Age,7,54,Middle Income,92886,4,0.2,Low,1,undergraduate,141,Low Mortgage,0,Rejected,1,0,No,0,0
1053,43,Middle Age,17,49,Low Income,95812,3,2.2,Middle,2,graduate,103,Low Mortgage,0,Rejected,0,0,No,1,1
1054,58,Senior,32,51,Middle Income,95819,1,2.8,Middle,2,graduate,0,No Mortgage,0,Rejected,0,0,No,1,0
